"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"07/08/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.15","3,100.00",""
"07/08/2008","BOPP","1.30","0.44","1.30","1.30","0.00","1.30","0","0.00","1.30","200.00",""
"07/08/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.69","1,100.00",""
"07/08/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","400.00",""
"07/08/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"07/08/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"07/08/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"07/08/2008","EBG","4.38","2.00","4.36","4.36","0.00","4.38","0.02","4.36","0.00","3,100.00",""
"07/08/2008","EIC","2.58","1.30","2.58","2.58","0.00","2.58","0","","","0.00",""
"07/08/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.45","-0.02","0.00","0.45","10,200.00",""
"07/08/2008","FML","3.91","2.39","3.90","3.90","0.00","3.91","0.01","3.90","0.00","200.00",""
"07/08/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.34","100.00",""
"07/08/2008","GGBL","2.32","1.23","2.32","2.32","0.00","2.32","0","2.32","0.00","0.00",""
"07/08/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.39","7,200.00",""
"07/08/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"07/08/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"07/08/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"07/08/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"07/08/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","0.00","0.22","0.00",""
"07/08/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","0.00","0.07","0.00",""
"07/08/2008","PZC","0.96","0.83","0.96","0.96","0.00","0.96","0","0.96","0.00","0.00",""
"07/08/2008","SCB","37.06","26.00","37.06","37.06","0.00","37.06","0","37.06","0.00","0.00",""
"07/08/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"07/08/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","600.00",""
"07/08/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.63","400.00",""
"07/08/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"07/08/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"07/08/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","0.00","1.33","0.00",""
"07/08/2008","TOTAL","6.17","5.49","6.17","6.17","0.00","6.17","0","","","0.00",""
"07/08/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.10","0.00",""
"07/08/2008","UNIL","2.89","2.11","2.89","2.89","0.00","2.89","0","2.89","0.00","0.00",""
"06/08/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"06/08/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"06/08/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"06/08/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"06/08/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"06/08/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"06/08/2008","BOPP","1.30","0.44","1.30","1.30","0.00","1.30","0","0.00","1.30","0.00",""
"06/08/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.69","0.00",""
"06/08/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"06/08/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","1,000.00",""
"06/08/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"06/08/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","11,000.00",""
"06/08/2008","EBG","4.36","2.00","4.35","4.35","0.00","4.36","0.01","","","7,300.00",""
"06/08/2008","EIC","2.58","1.30","2.51","2.51","0.00","2.58","0.07","2.58","0.00","3,500.00",""
"06/08/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.47","0","0.00","0.45","0.00",""
"06/08/2008","FML","3.90","2.39","3.90","3.90","0.00","3.90","0","","","0.00",""
"06/08/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.35","100.00",""
"06/08/2008","GGBL","2.32","1.23","2.32","2.32","0.00","2.32","0","","","200.00",""
"06/08/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.38","1,500.00",""
"06/08/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"06/08/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"06/08/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","200.00",""
"06/08/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","0.00",""
"06/08/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","0.00","0.22","0.00",""
"06/08/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"06/08/2008","PZC","0.96","0.83","0.95","0.95","0.00","0.96","0.01","","","100.00",""
"06/08/2008","SCB","37.06","26.00","37.06","37.06","0.00","37.06","0","","","0.00",""
"06/08/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"06/08/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","0.00",""
"06/08/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.62","600.00",""
"06/08/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"06/08/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"06/08/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"06/08/2008","TOTAL","6.17","5.49","6.17","6.17","0.00","6.17","0","","","0.00",""
"06/08/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.10","0.00",""
"06/08/2008","UNIL","2.89","2.11","2.89","2.89","0.00","2.89","0","","","1,000.00",""
"05/08/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","1,000.00",""
"05/08/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"05/08/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"05/08/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"05/08/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"05/08/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"05/08/2008","BOPP","1.30","0.44","1.30","1.30","0.00","1.30","0","0.00","1.30","400.00",""
"05/08/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.69","1,000.00",""
"05/08/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"05/08/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"05/08/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"05/08/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"05/08/2008","EBG","4.35","2.00","4.35","4.35","0.00","4.35","0","4.35","0.00","0.00",""
"05/08/2008","EIC","2.51","1.30","2.51","2.51","0.00","2.51","0","2.51","0.00","600.00",""
"05/08/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.47","0","0.00","0.45","8,600.00",""
"05/08/2008","FML","3.90","2.39","3.90","3.90","0.00","3.90","0","3.90","0.00","0.00",""
"05/08/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.34","3,600.00",""
"05/08/2008","GGBL","2.32","1.23","2.31","2.31","0.00","2.32","0.01","2.32","0.00","1,000.00",""
"05/08/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.39","0.00",""
"05/08/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","0.00","3.10","0.00",""
"05/08/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"05/08/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","1,600.00",""
"05/08/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"05/08/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","","","0.00",""
"05/08/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","0.00","0.07","0.00",""
"05/08/2008","PZC","0.95","0.83","0.94","0.94","0.00","0.95","0.01","0.95","0.00","700.00",""
"05/08/2008","SCB","37.06","26.00","37.05","37.05","0.00","37.06","0.01","37.05","0.00","100.00",""
"05/08/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"05/08/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","0.00",""
"05/08/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.63","5,900.00",""
"05/08/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"05/08/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"05/08/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","0.00","1.33","0.00",""
"05/08/2008","TOTAL","6.17","5.49","6.17","6.17","0.00","6.17","0","6.17","0.00","0.00",""
"05/08/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.11","0.00",""
"05/08/2008","UNIL","2.89","2.11","2.89","2.89","0.00","2.89","0","2.89","0.00","0.00",""
"04/08/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"04/08/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"04/08/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"04/08/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"04/08/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","","","0.00",""
"04/08/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","22,500.00",""
"04/08/2008","BOPP","1.30","0.44","1.30","1.30","0.00","1.30","0","0.00","1.30","0.00",""
"04/08/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","2,600.00",""
"04/08/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"04/08/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"04/08/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"04/08/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"04/08/2008","EBG","4.35","2.00","4.34","4.34","0.00","4.35","0.01","4.34","0.00","500.00",""
"04/08/2008","EIC","2.51","1.30","2.50","2.50","0.00","2.51","0.01","2.51","0.00","200.00",""
"04/08/2008","ETI","0.47","0.26","0.45","0.45","0.00","0.47","0.02","0.00","0.47","58,000.00",""
"04/08/2008","FML","3.90","2.39","3.90","3.90","0.00","3.90","0","","","0.00",""
"04/08/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.35","3,000.00",""
"04/08/2008","GGBL","2.31","1.23","2.30","2.30","0.00","2.31","0.01","2.30","0.00","7,500.00",""
"04/08/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.38","5,200.00",""
"04/08/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"04/08/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","","","0.00",""
"04/08/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","3,000.00",""
"04/08/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"04/08/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","0.00","0.22","30,000.00",""
"04/08/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"04/08/2008","PZC","0.94","0.83","0.94","0.94","0.00","0.94","0","0.94","0.00","0.00",""
"04/08/2008","SCB","37.05","26.00","37.05","37.05","0.00","37.05","0","","","0.00",""
"04/08/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"04/08/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","0.00",""
"04/08/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.63","6,500.00",""
"04/08/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"04/08/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"04/08/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","0.00","1.33","0.00",""
"04/08/2008","TOTAL","6.17","5.49","6.17","6.17","0.00","6.17","0","6.17","0.00","0.00",""
"04/08/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.10","0.00",""
"04/08/2008","UNIL","2.89","2.11","2.88","2.88","0.00","2.89","0.01","2.88","0.00","300.00",""
"01/08/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"01/08/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"01/08/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"01/08/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"01/08/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"01/08/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"01/08/2008","BOPP","1.30","0.44","1.30","1.30","0.00","1.30","0","0.00","1.30","28,400.00",""
"01/08/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","200.00",""
"01/08/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"01/08/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"01/08/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"01/08/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"01/08/2008","EBG","4.34","2.00","4.33","4.33","0.00","4.34","0.01","","","15,000.00",""
"01/08/2008","EIC","2.50","1.30","2.44","2.44","0.00","2.50","0.06","2.50","0.00","15,100.00",""
"01/08/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.45","-0.02","0.00","0.45","45,500.00",""
"01/08/2008","FML","3.90","2.39","3.79","3.79","0.00","3.90","0.11","3.79","0.00","9,700.00",""
"01/08/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.35","61,200.00",""
"01/08/2008","GGBL","2.30","1.23","2.25","2.25","0.00","2.30","0.05","","","5,900.00",""
"01/08/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.40","13,300.00",""
"01/08/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","0.00","3.10","0.00",""
"01/08/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"01/08/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"01/08/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"01/08/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","0.00","0.22","20,000.00",""
"01/08/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","0.00","0.07","0.00",""
"01/08/2008","PZC","0.94","0.83","0.94","0.94","0.00","0.94","0","0.94","0.00","0.00",""
"01/08/2008","SCB","37.05","26.00","36.12","36.12","0.00","37.05","0.93","","","1,700.00",""
"01/08/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"01/08/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","0.00",""
"01/08/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.62","3,100.00",""
"01/08/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"01/08/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"01/08/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","0.00","1.33","0.00",""
"01/08/2008","TOTAL","6.17","5.49","6.16","6.16","0.00","6.17","0.01","6.16","0.00","2,600.00",""
"01/08/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.11","0.00",""
"01/08/2008","UNIL","2.88","2.11","2.88","2.88","0.00","2.88","0","2.88","0.00","24,500.00",""
"31/07/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"31/07/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"31/07/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"31/07/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"31/07/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","0.00","0.62","0.00",""
"31/07/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"31/07/2008","BOPP","1.30","0.44","1.20","1.20","0.00","1.30","0.1","0.00","1.30","60,400.00",""
"31/07/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","0.00",""
"31/07/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"31/07/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"31/07/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"31/07/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"31/07/2008","EBG","4.33","2.00","4.32","4.32","0.00","4.33","0.01","4.32","0.00","1,200.00",""
"31/07/2008","EIC","2.44","1.30","2.44","2.44","0.00","2.44","0","","","0.00",""
"31/07/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.47","0","0.00","0.45","2,300.00",""
"31/07/2008","FML","3.79","2.39","3.79","3.79","0.00","3.79","0","3.79","0.00","0.00",""
"31/07/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","0.00","1.35","27,400.00",""
"31/07/2008","GGBL","2.25","1.23","2.25","2.25","0.00","2.25","0","0.00","0.00","800.00",""
"31/07/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.40","7,200.00",""
"31/07/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"31/07/2008","GWEB","0.06","0.05","0.05","0.05","0.00","0.05","0","","","0.00",""
"31/07/2008","HFC","0.62","0.54","0.62","0.62","0.00","0.62","0","0.00","0.62","91,000.00",""
"31/07/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"31/07/2008","PBC","0.24","0.22","0.22","0.22","0.00","0.22","0","0.00","0.22","0.00",""
"31/07/2008","PKL","0.08","0.07","0.07","0.07","0.00","0.07","0","0.00","0.07","0.00",""
"31/07/2008","PZC","0.94","0.83","0.94","0.94","0.00","0.94","0","0.94","0.00","0.00",""
"31/07/2008","SCB","36.12","26.00","36.12","36.12","0.00","36.12","0","","","0.00",""
"31/07/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"31/07/2008","SG-SSB","1.49","1.25","1.35","1.35","0.00","1.35","0","0.00","1.35","0.00",""
"31/07/2008","SIC","0.63","0.33","0.63","0.63","0.00","0.63","0","0.00","0.62","9,800.00",""
"31/07/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"31/07/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"31/07/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"31/07/2008","TOTAL","6.16","5.49","6.16","6.16","0.00","6.16","0","6.16","0.00","0.00",""
"31/07/2008","TRANSOL","0.12","0.11","0.11","0.11","0.00","0.11","0","0.00","0.11","0.00",""
"31/07/2008","UNIL","2.88","2.11","2.88","2.88","0.00","2.88","0","2.88","0.00","0.00",""
"30/07/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"30/07/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"30/07/2008","ACI","0.06","0.03","0.06","0.06","0.00","0.06","0","0.06","0.00","0.00",""
"30/07/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"30/07/2008","ALW","0.71","0.62","0.62","0.62","0.00","0.62","0","","","0.00",""
"30/07/2008","AYRTN","0.17","0.10","0.16","0.16","0.00","0.16","0","0.00","0.16","0.00",""
"30/07/2008","BOPP","1.20","0.44","1.20","1.20","0.00","1.20","0","1.20","0.00","5,100.00",""
"30/07/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","0.00",""
"30/07/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"30/07/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"30/07/2008","CMLT","0.17","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"30/07/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"30/07/2008","EBG","4.32","2.00","4.31","4.31","0.00","4.32","0.01","4.31","0.00","1,000.00",""
"30/07/2008","EIC","2.44","1.30","2.44","2.44","0.00","2.44","0","2.44","0.00","200.00",""
"30/07/2008","ETI","0.47","0.26","0.47","0.47","0.00","0.47","0","0.00","0.47","800.00",""
"30/07/2008","FML","3.79","2.39","3.78","3.78","0.00","3.79","0.01","3.78","0.00","6,300.00",""
"30/07/2008","GCB","1.38","1.00","1.35","1.35","0.00","1.35","0","","","134,900.00",""
"30/07/2008","GGBL","2.25","1.23","2.25","2.25","0.00","2.25","0","","","100.00",""
"30/07/2008","GOIL","0.40","0.25","0.40","0.40","0.00","0.40","0","0.00","0.40","0.00",""
"30/07/2008","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","0.00","3.10","0.00",""
